Date,District/City,Minimum Rate,Maximum Rate,Average Rate
3/2/2024,Muzaffargarh,4530,4710,4620
3/2/2024,Okara,4980,5040,5010
3/2/2024,Pakpattan Sharif,4640,4710,4675
3/2/2024,Rahim Yar Khan,4440,5090,4765
3/2/2024,Rajanpur,4430,4950,4690
3/2/2024,Rawalpindi,4600,4670,4635
3/2/2024,Sadiqabad,4510,4620,4565
3/2/2024,Sargodha,4510,4960,4735
3/2/2024,Sheikhupura,4530,4680,4605
3/2/2024,Vehari,4480,4840,4660
3/2/2024,Naushahro Feroze,4890,5030,4960
3/2/2024,Shikarpur,4590,5050,4820
3/2/2024,Sukkur,4760,4920,4840
3/2/2024,Dadu,4650,4720,4685
3/2/2024,Hyderabad,4600,5000,4800
3/2/2024,Ghotki,4650,4660,4655
3/2/2024,Jhuddo,4440,4960,4700
3/2/2024,Karachi,4490,4760,4625
3/2/2024,Kunri,4470,4920,4695
3/2/2024,Larkana,4940,5020,4980
3/2/2024,Mehrabpur,4500,4950,4725
3/2/2024,Mirpur Khas,4690,4880,4785
3/2/2024,Nawab Shah,4800,4850,4825
3/2/2024,Sakrand,4650,5020,4835
3/2/2024,Sanghar,4510,4580,4545
3/2/2024,ShahdadPur,4800,4950,4875
3/2/2024,Tando Allah Yar,4700,4750,4725
3/2/2024,Tando Muhammad Khan,4570,5010,4790
3/2/2024,Sibi,4740,4910,4825
3/2/2024,Quetta,4650,4890,4770
3/2/2024,Bara,4550,5060,4805
3/2/2024,Landi Kotal,4660,4720,4690
3/3/2024,Bunner,4560,4670,4615
3/3/2024,Mardan,4620,4930,4775
3/3/2024,Peshawar,4700,4890,4795
3/3/2024,Arifwala,4650,4850,4750
3/3/2024,Chowk Azam,5060,5090,5075
3/3/2024,Pattoki,4920,5060,4990
3/3/2024,Sahiwal,4500,4800,4650
3/3/2024,Gojra,4770,4770,4770
3/3/2024,Kamalia,4430,4480,4455
3/3/2024,Kasur,4860,5110,4985
3/3/2024,Shorkot,4810,5070,4940
3/3/2024,Sialkot,4980,4990,4985
3/3/2024,Ali Pur,4590,4910,4750
3/3/2024,AhmadPur Sharqia,4440,4580,4510
3/3/2024,Bahawalnagar,4600,4680,4640
3/3/2024,Bahawalpur,4600,4920,4760
3/3/2024,Bhakkar,4750,5040,4895
3/3/2024,Burewala,4580,4860,4720
3/3/2024,Chichawatni,4490,4990,4740
3/3/2024,Chishtian,4500,4920,4710
3/3/2024,Chakwal,4420,4460,4440
3/3/2024,Chowk Munda,4760,4880,4820
3/3/2024,Dera Ghazi Khan,4520,4800,4660
3/3/2024,Dunga Bunga,4600,4700,4650
3/3/2024,Faisalabad,4800,4870,4835
3/3/2024,Faqirwali,4730,4790,4760
3/3/2024,Fazil Pur,4430,4570,4500
3/3/2024,Fortabbas,4630,5020,4825
3/3/2024,Gujranwala,4590,4830,4710
3/3/2024,Haroonabad,4400,4580,4490
3/3/2024,Hasilpur,4760,4780,4770
3/3/2024,Islamabad,4470,4550,4510
3/3/2024,Kahror Pakka,4610,5020,4815
3/3/2024,Khanpur,4720,5100,4910
3/3/2024,khanewal,4620,4720,4670
3/3/2024,Layyah,4530,4990,4760
3/3/2024,Lahore,4600,4910,4755
3/3/2024,Lodhran,4630,4670,4650
3/3/2024,Multan,4400,5020,4710
3/3/2024,Mianwali,4680,5000,4840
3/3/2024,Mian Channu,4510,4620,4565
3/3/2024,Minchanabad,4610,4790,4700
3/3/2024,Muzaffargarh,4630,4980,4805
3/3/2024,Okara,4580,4770,4675
3/3/2024,Pakpattan Sharif,5020,5030,5025
3/3/2024,Rahim Yar Khan,4740,4980,4860
3/3/2024,Rajanpur,4600,4870,4735
3/3/2024,Rawalpindi,4780,4910,4845
3/3/2024,Sadiqabad,4460,4610,4535
3/3/2024,Sargodha,4500,4520,4510
3/3/2024,Sheikhupura,4800,4880,4840
3/3/2024,Vehari,4690,4740,4715
3/3/2024,Naushahro Feroze,5000,5030,5015
3/3/2024,Shikarpur,4820,5020,4920
3/3/2024,Sukkur,4810,4850,4830
3/3/2024,Dadu,4520,4750,4635
3/3/2024,Hyderabad,4430,4460,4445
3/3/2024,Ghotki,4630,4980,4805
3/3/2024,Jhuddo,4990,5060,5025
3/3/2024,Karachi,4720,5020,4870
3/3/2024,Kunri,5040,5050,5045
3/3/2024,Larkana,4680,4850,4765
3/3/2024,Mehrabpur,4930,5020,4975
3/3/2024,Mirpur Khas,4470,4870,4670
3/3/2024,Nawab Shah,4740,5100,4920
3/3/2024,Sakrand,4680,4780,4730
3/3/2024,Sanghar,4400,5100,4750
3/3/2024,ShahdadPur,4520,4550,4535
3/3/2024,Tando Allah Yar,4460,4520,4490
3/3/2024,Tando Muhammad Khan,4640,5040,4840
3/3/2024,Sibi,4590,5030,4810
3/3/2024,Quetta,4710,4740,4725
3/3/2024,Bara,4430,4650,4540
3/3/2024,Landi Kotal,4430,4990,4710
3/4/2024,Bunner,4490,5010,4750
3/4/2024,Mardan,4500,4800,4650
3/4/2024,Peshawar,4440,4950,4695
3/4/2024,Arifwala,4510,5030,4770
3/4/2024,Chowk Azam,4680,4700,4690
3/4/2024,Pattoki,4550,4720,4635
3/4/2024,Sahiwal,4420,4920,4670
3/4/2024,Gojra,4790,5000,4895
3/4/2024,Kamalia,4870,4930,4900
3/4/2024,Kasur,4830,5080,4955
3/4/2024,Shorkot,4790,4970,4880
3/4/2024,Sialkot,4580,4620,4600
3/4/2024,Ali Pur,4560,5100,4830
3/4/2024,AhmadPur Sharqia,4610,4730,4670
3/4/2024,Bahawalnagar,4800,4910,4855
3/4/2024,Bahawalpur,4880,4960,4920
3/4/2024,Bhakkar,4520,4730,4625
3/4/2024,Burewala,4530,4630,4580
3/4/2024,Chichawatni,4540,5040,4790
3/4/2024,Chishtian,4790,5050,4920
3/4/2024,Chakwal,4430,4720,4575
3/4/2024,Chowk Munda,4520,4690,4605
3/4/2024,Dera Ghazi Khan,4510,5090,4800
3/4/2024,Dunga Bunga,4470,4810,4640
3/4/2024,Faisalabad,4810,4850,4830
3/4/2024,Faqirwali,4740,4940,4840
3/4/2024,Fazil Pur,4670,4700,4685
3/4/2024,Fortabbas,4490,4760,4625
3/4/2024,Gujranwala,4640,5080,4860
3/4/2024,Haroonabad,4560,4690,4625
3/4/2024,Hasilpur,4480,4670,4575
3/4/2024,Islamabad,4670,4930,4800
3/4/2024,Kahror Pakka,4480,4980,4730
3/4/2024,Khanpur,4550,5100,4825
3/4/2024,khanewal,4960,5010,4985
3/4/2024,Layyah,4700,4860,4780
3/4/2024,Lahore,4480,4530,4505
3/4/2024,Lodhran,4830,5060,4945
3/4/2024,Multan,4650,4720,4685
3/4/2024,Mianwali,4440,5090,4765
3/4/2024,Mian Channu,4690,4880,4785
3/4/2024,Minchanabad,4400,4420,4410
3/4/2024,Muzaffargarh,4460,4940,4700
3/4/2024,Okara,4770,4810,4790
3/4/2024,Pakpattan Sharif,4600,4660,4630
3/4/2024,Rahim Yar Khan,4550,4800,4675
3/4/2024,Rajanpur,4780,5060,4920
3/4/2024,Rawalpindi,4470,4500,4485
3/4/2024,Sadiqabad,4590,4970,4780
3/4/2024,Sargodha,4620,5010,4815
3/4/2024,Sheikhupura,4890,5070,4980
3/4/2024,Vehari,4490,4810,4650
3/4/2024,Naushahro Feroze,4700,5060,4880
3/4/2024,Shikarpur,4640,4970,4805
3/4/2024,Sukkur,4560,4690,4625
3/4/2024,Dadu,4590,4750,4670
3/4/2024,Hyderabad,4480,4630,4555
3/4/2024,Ghotki,4880,4990,4935
3/4/2024,Jhuddo,4510,5070,4790
3/4/2024,Karachi,4470,4820,4645
3/4/2024,Kunri,4790,4900,4845
3/4/2024,Larkana,4730,4810,4770
3/4/2024,Mehrabpur,4980,5090,5035
3/4/2024,Mirpur Khas,4630,4710,4670
3/4/2024,Nawab Shah,4830,5000,4915
3/4/2024,Sakrand,4600,4680,4640
3/4/2024,Sanghar,4440,4530,4485
3/4/2024,ShahdadPur,4690,4940,4815
3/4/2024,Tando Allah Yar,4890,5040,4965
3/4/2024,Tando Muhammad Khan,4570,4770,4670
3/4/2024,Sibi,4650,4690,4670
3/4/2024,Quetta,4720,4760,4740
3/4/2024,Bara,4580,4650,4615
3/4/2024,Landi Kotal,4770,4840,4805
3/5/2024,Bunner,4840,5010,4925
3/5/2024,Mardan,4700,4900,4800
3/5/2024,Peshawar,4740,5080,4910
3/5/2024,Arifwala,4440,5040,4740
3/5/2024,Chowk Azam,4560,4620,4590
3/5/2024,Pattoki,4820,5090,4955
3/5/2024,Sahiwal,4580,4790,4685
3/5/2024,Gojra,4410,4530,4470
3/5/2024,Kamalia,4500,4720,4610
3/5/2024,Kasur,4530,4740,4635
3/5/2024,Shorkot,4430,4650,4540
3/5/2024,Sialkot,4675,4800,4737.5
3/5/2024,Ali Pur,4990,5100,5045
3/5/2024,AhmadPur Sharqia,4400,4660,4530
3/5/2024,Bahawalnagar,4790,4910,4850
3/5/2024,Bahawalpur,4620,4690,4655
3/5/2024,Bhakkar,4620,5070,4845
3/5/2024,Burewala,4580,4780,4680
3/5/2024,Chichawatni,4600,4660,4630
3/5/2024,Chishtian,4810,4870,4840
3/5/2024,Chakwal,4980,5090,5035
3/5/2024,Chowk Munda,4500,4510,4505
3/5/2024,Dera Ghazi Khan,4790,4990,4890
3/5/2024,Dunga Bunga,5010,5070,5040
3/5/2024,Faisalabad,4460,4490,4475
3/5/2024,Faqirwali,4490,4940,4715
3/5/2024,Fazil Pur,4710,4940,4825
3/5/2024,Fortabbas,4620,4800,4710
3/5/2024,Gujranwala,4620,4950,4785
3/5/2024,Haroonabad,4500,4920,4710
3/5/2024,Hasilpur,4450,4510,4480
3/5/2024,Islamabad,4530,4560,4545
3/5/2024,Kahror Pakka,4820,4870,4845
3/5/2024,Khanpur,4700,4850,4775
3/5/2024,khanewal,4640,5050,4845
3/5/2024,Layyah,4710,5050,4880
3/5/2024,Lahore,4430,5060,4745
3/5/2024,Lodhran,4650,4990,4820
3/5/2024,Multan,4560,4720,4640
3/5/2024,Mianwali,4740,4950,4845
3/5/2024,Mian Channu,4720,4770,4745
3/5/2024,Minchanabad,4560,4640,4600
3/5/2024,Muzaffargarh,4520,4700,4610
3/5/2024,Okara,4675,4750,4712.5
3/5/2024,Pakpattan Sharif,4700,4960,4830
3/5/2024,Rahim Yar Khan,4520,4700,4610
3/5/2024,Rajanpur,4470,4640,4555
3/5/2024,Rawalpindi,4610,4840,4725
3/5/2024,Sadiqabad,4710,5000,4855
3/5/2024,Sargodha,4500,4700,4600
3/5/2024,Sheikhupura,4440,4540,4490
3/5/2024,Vehari,4580,4700,4640
3/5/2024,Naushahro Feroze,4570,5100,4835
3/5/2024,Shikarpur,4770,4800,4785
3/5/2024,Sukkur,4460,4730,4595
3/5/2024,Dadu,4670,4830,4750
3/5/2024,Hyderabad,4860,5080,4970
3/5/2024,Ghotki,4680,4990,4835
3/5/2024,Jhuddo,4880,4920,4900
3/5/2024,Karachi,5020,5030,5025
3/5/2024,Kunri,4710,4720,4715
3/5/2024,Larkana,4490,4700,4595
3/5/2024,Mehrabpur,4720,4840,4780
3/5/2024,Mirpur Khas,4550,4780,4665
3/5/2024,Nawab Shah,4700,4810,4755
3/5/2024,Sakrand,4670,5010,4840
3/5/2024,Sanghar,4450,4870,4660
3/5/2024,ShahdadPur,4620,4990,4805
3/5/2024,Tando Allah Yar,4910,5020,4965
3/5/2024,Tando Muhammad Khan,4450,4770,4610
3/5/2024,Sibi,4500,4670,4585
3/5/2024,Quetta,4760,5080,4920
3/5/2024,Bara,4420,4540,4480
3/5/2024,Landi Kotal,4830,4890,4860
3/6/2024,Bunner,4600,4940,4770
3/6/2024,Mardan,4780,4980,4880
3/6/2024,Peshawar,4490,4660,4575
3/6/2024,Arifwala,4820,4930,4875
3/6/2024,Chowk Azam,4450,4960,4705
3/6/2024,Pattoki,5090,5090,5090
3/6/2024,Sahiwal,4480,4780,4630
3/6/2024,Gojra,4540,4620,4580
3/6/2024,Kamalia,4660,4850,4755
3/6/2024,Kasur,4810,5070,4940
3/6/2024,Shorkot,4630,4800,4715
3/6/2024,Sialkot,4670,4700,4685
3/6/2024,Ali Pur,4870,4910,4890
3/6/2024,AhmadPur Sharqia,4730,4760,4745
3/6/2024,Bahawalnagar,4700,4770,4735
3/6/2024,Bahawalpur,4830,4930,4880
3/6/2024,Bhakkar,4600,4860,4730
3/6/2024,Burewala,4630,4840,4735
3/6/2024,Chichawatni,4490,4660,4575
3/6/2024,Chishtian,4810,4980,4895
3/6/2024,Chakwal,4610,4940,4775
3/6/2024,Chowk Munda,4470,4860,4665
3/6/2024,Dera Ghazi Khan,4610,4870,4740
3/6/2024,Dunga Bunga,4790,5100,4945
3/6/2024,Faisalabad,4750,5010,4880
3/6/2024,Faqirwali,4610,4640,4625
3/6/2024,Fazil Pur,4630,4680,4655
3/6/2024,Fortabbas,4480,5010,4745
3/6/2024,Gujranwala,4450,4630,4540
3/6/2024,Haroonabad,4890,5030,4960
3/6/2024,Hasilpur,4760,4900,4830
3/6/2024,Islamabad,4710,5040,4875
3/6/2024,Kahror Pakka,4600,4780,4690
3/6/2024,Khanpur,4650,4810,4730
3/6/2024,khanewal,4660,4810,4735
3/6/2024,Layyah,4600,4610,4605
3/6/2024,Lahore,4650,4680,4665
3/6/2024,Lodhran,4600,4680,4640
3/6/2024,Multan,4630,4910,4770
3/6/2024,Mianwali,4990,5000,4995
3/6/2024,Mian Channu,4560,5000,4780
3/6/2024,Minchanabad,4540,4810,4675
3/6/2024,Muzaffargarh,4670,4730,4700
3/6/2024,Okara,4480,4790,4635
3/6/2024,Pakpattan Sharif,4700,4700,4700
3/6/2024,Rahim Yar Khan,4510,4590,4550
3/6/2024,Rajanpur,4650,5000,4825
3/6/2024,Rawalpindi,4520,4800,4660
3/6/2024,Sadiqabad,4630,4750,4690
3/6/2024,Sargodha,4610,4970,4790
3/6/2024,Sheikhupura,4990,5060,5025
3/6/2024,Vehari,4630,5100,4865
3/6/2024,Naushahro Feroze,4610,4840,4725
3/6/2024,Shikarpur,4430,5010,4720
3/6/2024,Sukkur,4400,4460,4430
3/6/2024,Dadu,4410,4590,4500
3/6/2024,Hyderabad,4890,4890,4890
3/6/2024,Ghotki,4570,5030,4800
3/6/2024,Jhuddo,5040,5060,5050
3/6/2024,Karachi,4490,4970,4730
3/6/2024,Kunri,4480,5020,4750
3/6/2024,Larkana,4850,5050,4950
3/6/2024,Mehrabpur,4430,4550,4490
3/6/2024,Mirpur Khas,4860,4860,4860
3/6/2024,Nawab Shah,4620,4700,4660
3/6/2024,Sakrand,4480,4890,4685
3/6/2024,Sanghar,4640,5020,4830
3/6/2024,ShahdadPur,4650,4690,4670
3/6/2024,Tando Allah Yar,4490,5090,4790
3/6/2024,Tando Muhammad Khan,4790,5060,4925
3/6/2024,Sibi,4500,5080,4790
3/6/2024,Quetta,4630,4950,4790
3/6/2024,Bara,4940,5100,5020
3/6/2024,Landi Kotal,4840,4940,4890
3/7/2024,Bunner,4520,4810,4665
3/7/2024,Mardan,4500,4860,4680
3/7/2024,Peshawar,4600,4920,4760
3/7/2024,Arifwala,4540,4590,4565
3/7/2024,Chowk Azam,4610,4980,4795
3/7/2024,Pattoki,4500,4990,4745
3/7/2024,Sahiwal,4650,4800,4725
3/7/2024,Gojra,4850,5000,4925
3/7/2024,Kamalia,4590,4680,4635
3/7/2024,Kasur,4500,4860,4680
3/7/2024,Shorkot,4650,5080,4865
3/7/2024,Sialkot,4920,5060,4990
3/7/2024,Ali Pur,4660,4680,4670
3/7/2024,AhmadPur Sharqia,4640,4650,4645
3/7/2024,Bahawalnagar,4440,5030,4735
3/7/2024,Bahawalpur,4570,4940,4755
3/7/2024,Bhakkar,4410,5100,4755
3/7/2024,Burewala,4560,5010,4785
3/7/2024,Chichawatni,5000,5070,5035
3/7/2024,Chishtian,4460,4720,4590
3/7/2024,Chakwal,4490,4670,4580
3/7/2024,Chowk Munda,4690,4690,4690
3/7/2024,Dera Ghazi Khan,4710,4970,4840
3/7/2024,Dunga Bunga,4460,4980,4720
3/7/2024,Faisalabad,4750,4970,4860
3/7/2024,Faqirwali,4550,4760,4655
3/7/2024,Fazil Pur,4480,4940,4710
3/7/2024,Fortabbas,4660,4720,4690
3/7/2024,Gujranwala,4490,4500,4495
3/7/2024,Haroonabad,4700,4730,4715
3/7/2024,Hasilpur,4800,4800,4800
3/7/2024,Islamabad,4540,4970,4755
3/7/2024,Kahror Pakka,4560,4940,4750
3/7/2024,Khanpur,4910,5020,4965
3/7/2024,khanewal,4520,4650,4585
3/7/2024,Layyah,4610,4980,4795
3/7/2024,Lahore,4600,5000,4800
3/7/2024,Lodhran,4560,4820,4690
3/7/2024,Multan,4480,4970,4725
3/7/2024,Mianwali,4500,4770,4635
3/7/2024,Mian Channu,4470,4690,4580
3/7/2024,Minchanabad,4740,4960,4850
3/7/2024,Muzaffargarh,4500,4790,4645
3/7/2024,Okara,4680,4840,4760
3/7/2024,Pakpattan Sharif,4480,4860,4670
3/7/2024,Rahim Yar Khan,5020,5040,5030
3/7/2024,Rajanpur,4520,4570,4545
3/7/2024,Rawalpindi,4700,4700,4700
3/7/2024,Sadiqabad,4430,5090,4760
3/7/2024,Sargodha,4760,4770,4765
3/7/2024,Sheikhupura,4640,4700,4670
3/7/2024,Vehari,4700,4800,4750
3/7/2024,Naushahro Feroze,4540,4610,4575
3/7/2024,Shikarpur,4700,4850,4775
3/7/2024,Sukkur,4620,4640,4630
3/7/2024,Dadu,4675,5080,4877.5
3/7/2024,Hyderabad,4500,4770,4635
3/7/2024,Ghotki,4580,5010,4795
3/7/2024,Jhuddo,4480,4770,4625
3/7/2024,Karachi,4480,4700,4590
3/7/2024,Kunri,4590,4650,4620
3/7/2024,Larkana,4500,4710,4605
3/7/2024,Mehrabpur,4620,4820,4720
3/7/2024,Mirpur Khas,4530,4680,4605
3/7/2024,Nawab Shah,4780,5100,4940
3/7/2024,Sakrand,5020,5100,5060
3/7/2024,Sanghar,4780,4980,4880
3/7/2024,ShahdadPur,4400,4680,4540
3/7/2024,Tando Allah Yar,4410,5090,4750
3/7/2024,Tando Muhammad Khan,4510,4760,4635
3/7/2024,Sibi,4750,5010,4880
3/7/2024,Quetta,4580,4830,4705
3/7/2024,Bara,4530,4610,4570
3/7/2024,Landi Kotal,4580,5110,4845
3/8/2024,Bunner,4780,5060,4920
3/8/2024,Mardan,4600,4740,4670
3/8/2024,Peshawar,4790,4880,4835
3/8/2024,Arifwala,4620,4660,4640
3/8/2024,Chowk Azam,4440,4610,4525
3/8/2024,Pattoki,4520,5110,4815
3/8/2024,Sahiwal,4770,4910,4840
3/8/2024,Gojra,4680,5000,4840
3/8/2024,Kamalia,4840,4940,4890
3/8/2024,Kasur,4790,4960,4875
3/8/2024,Shorkot,4530,4670,4600
3/8/2024,Sialkot,4420,4850,4635
3/8/2024,Ali Pur,4880,4920,4900
3/8/2024,AhmadPur Sharqia,4600,4640,4620
3/8/2024,Bahawalnagar,4920,5040,4980
3/8/2024,Bahawalpur,4530,4540,4535
3/8/2024,Bhakkar,4600,5090,4845
3/8/2024,Burewala,4420,5060,4740
3/8/2024,Chichawatni,4880,4890,4885
3/8/2024,Chishtian,4670,5080,4875
3/8/2024,Chakwal,4540,4790,4665
3/8/2024,Chowk Munda,4570,4800,4685
3/8/2024,Dera Ghazi Khan,4540,4720,4630
3/8/2024,Dunga Bunga,4610,4740,4675
3/8/2024,Faisalabad,4890,5010,4950
3/8/2024,Faqirwali,5000,5020,5010
3/8/2024,Fazil Pur,4670,4680,4675
3/8/2024,Fortabbas,4540,5100,4820
3/8/2024,Gujranwala,4540,4880,4710
3/8/2024,Haroonabad,4420,4790,4605
3/8/2024,Hasilpur,4440,4930,4685
3/8/2024,Islamabad,4650,4660,4655
3/8/2024,Kahror Pakka,4670,4830,4750
3/8/2024,Khanpur,4870,4920,4895
3/8/2024,khanewal,4500,4960,4730
3/8/2024,Layyah,4440,4490,4465
3/8/2024,Lahore,4440,5100,4770
3/8/2024,Lodhran,4940,4990,4965
3/8/2024,Multan,4400,5090,4745
3/8/2024,Mianwali,4580,4680,4630
3/8/2024,Mian Channu,4450,4670,4560
3/8/2024,Minchanabad,4640,4900,4770
3/8/2024,Muzaffargarh,4610,4730,4670
3/8/2024,Okara,4430,5010,4720
3/8/2024,Pakpattan Sharif,4750,4800,4775
3/8/2024,Rahim Yar Khan,4850,4950,4900
3/8/2024,Rajanpur,4810,4970,4890
3/8/2024,Rawalpindi,4770,5040,4905
3/8/2024,Sadiqabad,4960,5030,4995
3/8/2024,Sargodha,4930,5090,5010
3/8/2024,Sheikhupura,4700,4730,4715
3/8/2024,Vehari,4700,4750,4725
3/8/2024,Naushahro Feroze,4640,4960,4800
3/8/2024,Shikarpur,4670,4840,4755
3/8/2024,Sukkur,4660,4750,4705
3/8/2024,Dadu,4750,4810,4780
3/8/2024,Hyderabad,4730,4870,4800
3/8/2024,Ghotki,4700,4700,4700
3/8/2024,Jhuddo,4410,4700,4555
3/8/2024,Karachi,4730,4740,4735
3/8/2024,Kunri,4440,4450,4445
3/8/2024,Larkana,4420,5050,4735
3/8/2024,Mehrabpur,4590,4960,4775
3/8/2024,Mirpur Khas,4400,4570,4485
3/8/2024,Nawab Shah,4600,4670,4635
3/8/2024,Sakrand,4500,4680,4590
3/8/2024,Sanghar,4930,4990,4960
3/8/2024,ShahdadPur,5030,5040,5035
3/8/2024,Tando Allah Yar,4450,4970,4710
3/8/2024,Tando Muhammad Khan,4700,5070,4885
3/8/2024,Sibi,4740,5090,4915
3/8/2024,Quetta,4720,4980,4850
3/8/2024,Bara,4530,4640,4585
3/8/2024,Landi Kotal,4730,4890,4810
3/9/2024,Bunner,4660,4840,4750
3/9/2024,Mardan,4410,4670,4540
3/9/2024,Peshawar,4540,4600,4570
3/9/2024,Arifwala,4800,4990,4895
3/9/2024,Chowk Azam,4760,4790,4775
3/9/2024,Pattoki,5050,5080,5065
3/9/2024,Sahiwal,4670,4700,4685
3/9/2024,Gojra,4960,4970,4965
3/9/2024,Kamalia,4460,4570,4515
3/9/2024,Kasur,5040,5040,5040
3/9/2024,Shorkot,4600,5000,4800
3/9/2024,Sialkot,4640,4760,4700
3/9/2024,Ali Pur,4730,4850,4790
3/9/2024,AhmadPur Sharqia,4675,4960,4817.5
3/9/2024,Bahawalnagar,4730,4910,4820
3/9/2024,Bahawalpur,4840,4930,4885
3/9/2024,Bhakkar,4450,4480,4465
3/9/2024,Burewala,4640,4660,4650
3/9/2024,Chichawatni,4620,4780,4700
3/9/2024,Chishtian,4550,5090,4820
3/9/2024,Chakwal,4600,4930,4765
3/9/2024,Chowk Munda,4660,4700,4680
3/9/2024,Dera Ghazi Khan,4570,4870,4720
3/9/2024,Dunga Bunga,4600,4700,4650
3/9/2024,Faisalabad,4500,4760,4630
3/9/2024,Faqirwali,4410,4880,4645
3/9/2024,Fazil Pur,4900,5020,4960
3/9/2024,Fortabbas,4670,4940,4805
3/9/2024,Gujranwala,4650,4660,4655
3/9/2024,Haroonabad,4820,4820,4820
3/9/2024,Hasilpur,4400,5040,4720
3/9/2024,Islamabad,4720,5050,4885
3/9/2024,Kahror Pakka,4700,5050,4875
3/9/2024,Khanpur,4720,4750,4735
3/9/2024,khanewal,4580,4720,4650
3/9/2024,Layyah,4460,4750,4605
3/9/2024,Lahore,4900,5000,4950
3/9/2024,Lodhran,4690,4790,4740
3/9/2024,Multan,4920,4970,4945
3/9/2024,Mianwali,4560,4710,4635
3/9/2024,Mian Channu,4750,4940,4845
3/9/2024,Minchanabad,4770,5080,4925
3/9/2024,Muzaffargarh,4400,4960,4680
3/9/2024,Okara,4500,4600,4550
3/9/2024,Pakpattan Sharif,4630,4920,4775
3/9/2024,Rahim Yar Khan,4700,4930,4815
3/9/2024,Rajanpur,4480,4610,4545
3/9/2024,Rawalpindi,4690,4720,4705
3/9/2024,Sadiqabad,4760,5100,4930
3/9/2024,Sargodha,4700,5000,4850
3/9/2024,Sheikhupura,4820,4830,4825
3/9/2024,Vehari,4460,5010,4735
3/9/2024,Naushahro Feroze,4810,4850,4830
3/9/2024,Shikarpur,4540,4750,4645
3/9/2024,Sukkur,4850,5020,4935
3/9/2024,Dadu,4660,4680,4670
3/9/2024,Hyderabad,4860,5030,4945
3/9/2024,Ghotki,4850,4870,4860
3/9/2024,Jhuddo,4940,4960,4950
3/9/2024,Karachi,4500,4720,4610
3/9/2024,Kunri,4640,5100,4870
3/9/2024,Larkana,4460,4790,4625
3/9/2024,Mehrabpur,4490,5000,4745
3/9/2024,Mirpur Khas,4600,5080,4840
3/9/2024,Nawab Shah,4800,4800,4800
3/9/2024,Sakrand,4400,4530,4465
3/9/2024,Sanghar,4530,5050,4790
3/9/2024,ShahdadPur,4840,5030,4935
3/9/2024,Tando Allah Yar,4690,4860,4775
3/9/2024,Tando Muhammad Khan,4530,4690,4610
3/9/2024,Sibi,4560,5040,4800
3/9/2024,Quetta,4660,4700,4680
3/9/2024,Bara,4530,4970,4750
3/9/2024,Landi Kotal,4670,4990,4830
3/10/2024,Bunner,4590,4770,4680
3/10/2024,Mardan,4440,4770,4605
3/10/2024,Peshawar,4600,4930,4765
3/10/2024,Arifwala,4520,4810,4665
3/10/2024,Chowk Azam,4470,4710,4590
3/10/2024,Pattoki,4730,4910,4820
3/10/2024,Sahiwal,4420,5050,4735
3/10/2024,Gojra,4780,4860,4820
3/10/2024,Kamalia,4970,4980,4975
3/10/2024,Kasur,4510,4690,4600
3/10/2024,Shorkot,4830,4850,4840
3/10/2024,Sialkot,4870,4910,4890
3/10/2024,Ali Pur,4570,4720,4645
3/10/2024,AhmadPur Sharqia,4420,4520,4470
3/10/2024,Bahawalnagar,4670,4800,4735
3/10/2024,Bahawalpur,4540,4890,4715
3/10/2024,Bhakkar,4750,4790,4770
3/10/2024,Burewala,4660,4930,4795
3/10/2024,Chichawatni,4550,4750,4650
3/10/2024,Chishtian,4780,4920,4850
3/10/2024,Chakwal,4700,4800,4750
3/10/2024,Chowk Munda,4620,5040,4830
3/10/2024,Dera Ghazi Khan,4810,4820,4815
3/10/2024,Dunga Bunga,4610,5050,4830
3/10/2024,Faisalabad,4460,4590,4525
3/10/2024,Faqirwali,4460,4820,4640
3/10/2024,Fazil Pur,4840,5060,4950
3/10/2024,Fortabbas,4540,4640,4590
3/10/2024,Gujranwala,4410,4440,4425
3/10/2024,Haroonabad,4690,4720,4705
3/10/2024,Hasilpur,4400,4580,4490
3/10/2024,Islamabad,4530,4820,4675
3/10/2024,Kahror Pakka,5070,5100,5085
3/10/2024,Khanpur,4430,4730,4580
3/10/2024,khanewal,4740,4760,4750
3/10/2024,Layyah,4640,4750,4695
3/10/2024,Lahore,4660,4980,4820
3/10/2024,Lodhran,4800,5070,4935
3/10/2024,Multan,4660,4700,4680
3/10/2024,Mianwali,4440,4550,4495
3/10/2024,Mian Channu,4500,5060,4780
3/10/2024,Minchanabad,4730,5060,4895
3/10/2024,Muzaffargarh,4680,4720,4700
3/10/2024,Okara,4610,4910,4760
3/10/2024,Pakpattan Sharif,4600,4700,4650
3/10/2024,Rahim Yar Khan,4550,4710,4630
3/10/2024,Rajanpur,4450,4780,4615
3/10/2024,Rawalpindi,4630,4950,4790
3/10/2024,Sadiqabad,4690,4920,4805
3/10/2024,Sargodha,4450,4710,4580
3/10/2024,Sheikhupura,4680,4870,4775
3/10/2024,Vehari,4490,4700,4595
3/10/2024,Naushahro Feroze,4560,4630,4595
3/10/2024,Shikarpur,4590,4820,4705
3/10/2024,Sukkur,4400,5090,4745
3/10/2024,Dadu,4660,4890,4775
3/10/2024,Hyderabad,4640,4700,4670
3/10/2024,Ghotki,4560,4720,4640
